angle-from-z,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.0,-3.7878252837486783e-06,3.791027089676101e-06,-5.877791283851112e-05,-1.3574569239907788e-05,-3.786996813595116e-06,3.790930973743727e-06,1.4885713654862219e-09,1.6402472657281223e-09,19,21,-2.2,2024/07/Data_0704/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-150.hdf5,3.9341601486109905e-09,2.2150069532338035e-09,7.577927787338844e-06,2.2150069532338035e-09,0.0005191604168073,0.000292297223449
15.0,-3.783825637341888e-06,3.785964248080269e-06,-6.499980833452733e-05,-1.9121219425977217e-05,-3.782477765015385e-06,3.7871343975685576e-06,1.3660819816616791e-09,1.1268952084471567e-09,17,21,-2.2,2024/07/Data_0704/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-150.hdf5,4.656632553172603e-09,1.7708960419634632e-09,7.569612162583943e-06,1.7708960419634632e-09,0.0006151745232325,0.0002339480991913
30.0,-3.761890878773688e-06,3.767949502566836e-06,-7.311509748575157e-05,-2.7497623053881235e-05,-3.7620195874778025e-06,3.768189243575062e-06,1.3842013724878228e-09,1.5743722786893386e-09,15,23,-2.2,2024/07/Data_0704/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-150.hdf5,6.1696560972593715e-09,2.096344797857126e-09,7.530208831052864e-06,2.096344797857126e-09,0.0008193207168195,0.0002783914162959
45.0,-3.7325124541774e-06,3.738332812931047e-06,-6.919886271341131e-05,-2.4798574169229155e-05,-3.732480042138985e-06,3.738068979666608e-06,1.5940834064575108e-09,2.322743714209757e-09,17,23,-2.2,2024/07/Data_0704/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-150.hdf5,5.5889375276227465e-09,2.817133342361365e-09,7.470549021805592e-06,2.817133342361365e-09,0.0007481294227919,0.0003770986740746
60.0,-3.700266014170057e-06,3.7058915373021583e-06,-7.377365715193637e-05,-2.9792754981803548e-05,-3.700230743156352e-06,3.706046015493413e-06,1.1245275684993802e-09,2.235824281371757e-09,15,23,-2.2,2024/07/Data_0704/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-150.hdf5,5.815272337061022e-09,2.5026930434007803e-09,7.406276758649765e-06,2.5026930434007803e-09,0.0007851816137264,0.000337915243573
75.0,-3.680038378933182e-06,3.678676671315083e-06,-7.455667546719994e-05,-3.098635145313925e-05,-3.6792216107068673e-06,3.677723449348902e-06,1.429708027420748e-09,2.810165840840137e-09,15,23,-2.2,2024/07/Data_0704/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-150.hdf5,-1.498161357965341e-09,3.1529505382571543e-09,7.35694506005577e-06,3.1529505382571543e-09,-0.0002036390574804,0.0004285679147925
90.0,-3.6728816462179138e-06,3.663230580380448e-06,-6.79935719517635e-05,-2.4553855780927453e-05,-3.67241195094128e-06,3.663201856414464e-06,1.1530595693877572e-09,2.753152240037393e-09,17,23,-2.2,2024/07/Data_0704/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-150.hdf5,-9.21009452681578e-09,2.984860738356078e-09,7.335613807355744e-06,2.984860738356078e-09,-0.0012555315436017,0.0004069002498425
105.0,-3.6829799823944062e-06,3.665550765392592e-06,-7.399220726597296e-05,-3.0457893509520167e-05,-3.6833676855734953e-06,3.665474537546525e-06,1.227103618962568e-09,2.209630408062741e-09,15,23,-2.2,2024/07/Data_0704/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-150.hdf5,-1.789314802697037e-08,2.527498730347168e-09,7.34884222312002e-06,2.527498730347168e-09,-0.0024348254437518,0.0003439325740814
120.0,-3.7055877596068257e-06,3.68520995848264e-06,-7.306261758380215e-05,-2.9577007757631222e-05,-3.706286578534992e-06,3.683541927256192e-06,1.336173434148644e-09,2.083939357613797e-09,15,23,-2.2,2024/07/Data_0704/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-150.hdf5,-2.274465127880014e-08,2.4755126120333916e-09,7.389828505791184e-06,2.4755126120333916e-09,-0.0030778320851391,0.0003349907694601
135.0,-3.7356388776715575e-06,3.713236882976214e-06,-6.713904603047947e-05,-2.3389113314198044e-05,-3.735498211484028e-06,3.713836278059047e-06,1.4536155650337494e-09,1.6388029150277342e-09,17,23,-2.2,2024/07/Data_0704/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-150.hdf5,-2.166193342498101e-08,2.1905874109954583e-09,7.449334489543075e-06,2.1905874109954583e-09,-0.0029079018341019,0.000294066090835
150.0,-3.766321439954328e-06,3.7478585681851866e-06,-6.39248633768151e-05,-1.9520117304569463e-05,-3.76521364124229e-06,3.748190677664492e-06,1.633306932966361e-09,2.117978636131716e-09,17,21,-2.2,2024/07/Data_0704/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-150.hdf5,-1.7022963577797997e-08,2.6746074553822555e-09,7.513404318906782e-06,2.6746074553822555e-09,-0.0022656791589082,0.0003559790218432
165.0,-3.788256642056348e-06,3.7784262056648766e-06,-6.281622145303172e-05,-1.764968311022995e-05,-3.788279087239602e-06,3.777323554594393e-06,1.304374139762134e-09,2.158044710184403e-09,17,21,-2.2,2024/07/Data_0704/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-150.hdf5,-1.0955532645209168e-08,2.5216163204649284e-09,7.565602641833995e-06,2.5216163204649284e-09,-0.0014480713782971,0.0003333004763324
180.0,-3.800498496751777e-06,3.7931072909285935e-06,-5.9696258423282846e-05,-1.445498885773763e-05,-3.800993765192187e-06,3.793717093093303e-06,1.4147749699443658e-09,1.8818075323025384e-09,19,21,-2.2,2024/07/Data_0704/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-150.hdf5,-7.276672098883891e-09,2.3543125969615103e-09,7.59471085828549e-06,2.3543125969615103e-09,-0.0009581236514021,0.000309993852501
195.0,-3.79776901249312e-06,3.7909968628849263e-06,-5.330003815455063e-05,-7.862585510856642e-06,-3.796979469228421e-06,3.791401707693022e-06,1.4185752735039736e-09,1.2821018232029875e-09,19,19,-2.2,2024/07/Data_0704/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-150.hdf5,-5.577761535399049e-09,1.912103786842465e-09,7.588381176921443e-06,1.912103786842465e-09,-0.0007350397147105,0.0002519778934137
210.0,-3.7779056058682335e-06,3.770693383869801e-06,-5.4341913861698765e-05,-9.391455448814908e-06,-3.7778379023023536e-06,3.770593076756244e-06,1.224165102751723e-09,1.359446547608271e-09,19,19,-2.2,2024/07/Data_0704/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-150.hdf5,-7.244825546109653e-09,1.8293920068151558e-09,7.548430979058598e-06,1.8293920068151558e-09,-0.0009597790012532,0.0002423540540393
225.0,-3.748172224758909e-06,3.738903799498403e-06,-4.686663566109741e-05,-3.508198241189653e-06,-3.747055444410733e-06,3.7392540192787e-06,1.8179247232991358e-09,1.466147976815633e-09,21,19,-2.2,2024/07/Data_0704/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-150.hdf5,-7.801425132032675e-09,2.335474296476588e-09,7.486309463689433e-06,2.335474296476588e-09,-0.001042092257857,0.0003119662065688
240.0,-3.7131312969203226e-06,3.705987895774037e-06,-4.774555180105096e-05,-5.162546466138726e-06,-3.711811864827402e-06,3.706164127601196e-06,1.925003191168469e-09,1.5609636665046852e-09,21,19,-2.2,2024/07/Data_0704/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-150.hdf5,-5.64773722620634e-09,2.478355271981105e-09,7.417975992428598e-06,2.478355271981105e-09,-0.0007613582508181,0.0003341013765507
255.0,-3.683577471097385e-06,3.683079190248504e-06,-4.154032906154583e-05,5.488787125737718e-07,-3.683749475546844e-06,3.6833537753231497e-06,2.745452384598146e-09,1.4596567437049143e-09,21,19,-2.2,2024/07/Data_0704/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-150.hdf5,-3.957002236943035e-10,3.1093579088839035e-09,7.367103250869994e-06,3.1093579088839035e-09,-5.371177927329505e-05,0.0004220597713221
270.0,-3.673234020296717e-06,3.682738671232481e-06,-4.722642454297354e-05,-5.228614358211343e-06,-3.6724989642095217e-06,3.6820174391736506e-06,1.5400942073363626e-09,1.8431025297793583e-09,21,19,-2.2,2024/07/Data_0707/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-151.hdf5,9.518474964128865e-09,2.4018570113039807e-09,7.354516403383172e-06,2.4018570113039807e-09,0.0012942353299735,0.0003265828629884
285.0,-3.6714233701747336e-06,3.687981479093773e-06,-4.707925774886317e-05,-5.04818422282973e-06,-3.671633009566817e-06,3.687500508762192e-06,2.0576104634851608e-09,1.885253873742664e-09,21,19,-2.2,2024/07/Data_0707/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-151.hdf5,1.5867499195375008e-08,2.790688622527661e-09,7.359133518329009e-06,2.790688622527661e-09,0.0021561640586972,0.0003792151756162
300.0,-3.688104735908399e-06,3.7082310012277744e-06,-4.320662358004864e-05,-7.065315527321895e-07,-3.6885754523334735e-06,3.708772366725964e-06,2.1604558104967132e-09,1.1696894516990554e-09,21,19,-2.2,2024/07/Data_0707/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-151.hdf5,2.0196914392490363e-08,2.4567748619938797e-09,7.397347819059437e-06,2.4567748619938797e-09,0.00273029129987,0.0003321168720293
315.0,-3.717904682204769e-06,3.737977772734688e-06,-4.6723807145718006e-05,-3.3861910817709084e-06,-3.717171050136072e-06,3.7370453841746695e-06,1.8000138569530727e-09,7.660798294508499e-10,21,19,-2.2,2024/07/Data_0707/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-151.hdf5,1.9874334038597472e-08,1.956253610939676e-09,7.454216434310741e-06,1.956253610939676e-09,0.0026661868774186,0.0002624367807444
330.0,-3.747920182112474e-06,3.76535057870443e-06,-4.63061163431838e-05,-2.233564692536115e-06,-3.747962531654882e-06,3.7655303093975417e-06,1.419539348518588e-09,1.171346096732178e-09,21,19,-2.2,2024/07/Data_0707/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-151.hdf5,1.75677777426598e-08,1.840419419676473e-09,7.513492841052424e-06,1.840419419676473e-09,0.0023381639025025,0.0002449492518858
345.0,-3.7757965069587407e-06,3.786500336678196e-06,-5.014337059277905e-05,-5.487501814049277e-06,-3.775268640843402e-06,3.786853988872016e-06,2.317719156889813e-09,7.9546931431951e-10,21,19,-2.2,2024/07/Data_0707/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-151.hdf5,1.1585348028613856e-08,2.4504272117812387e-09,7.562122629715418e-06,2.4504272117812387e-09,0.0015320232950321,0.0003240399828804
360.0,-3.788749323994349e-06,3.797602731957919e-06,-4.957885942358625e-05,-4.128257773855896e-06,-3.7903652993611344e-06,3.796743780387443e-06,1.7368881600378647e-09,9.365177449719654e-10,21,19,-2.2,2024/07/Data_0707/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-151.hdf5,6.378481026308662e-09,1.9732830428316902e-09,7.587109079748577e-06,1.9732830428316902e-09,0.0008406997921427,0.0002600837446021
