field,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err,parent_csv
0.0,-4.101409093478816e-06,4.093185701113382e-06,7.062161510836477e-05,7.280800603931127e-05,-4.099972244690048e-06,4.093789882960577e-06,2.8996833497909982e-09,3.543792066030228e-09,21,21,-1.0,2024/01/Data_0120/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-292.hdf5,-6.1823617294714525e-09,4.578932816313637e-09,8.193762127650625e-06,4.578932816313637e-09,-0.0007545205283185,0.0005588317122677,diode-lowfield_-1.0V/data.csv
0.005,-4.091265514829003e-06,4.10159068740637e-06,7.529600820277634e-05,7.696333338181822e-05,-4.089404421360741e-06,4.101985118324088e-06,2.2118768320543136e-09,3.303315811814192e-09,23,23,-1.0,2024/01/Data_0120/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-292.hdf5,1.2580696963346621e-08,3.975461542105555e-09,8.191389539684829e-06,3.975461542105555e-09,0.001535844059472,0.0004853225709186,diode-lowfield_-1.0V/data.csv
0.01,-4.071445745960606e-06,4.111434870369158e-06,7.309706112739305e-05,7.544801276627559e-05,-4.074171733300002e-06,4.107307362908444e-06,2.5535542594711434e-09,3.184506758697422e-09,21,21,-1.0,2024/01/Data_0120/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-292.hdf5,3.3135629608442524e-08,4.081877344097049e-09,8.181479096208447e-06,4.081877344097049e-09,0.0040500781360913,0.0004989208887228,diode-lowfield_-1.0V/data.csv
0.015,-4.050881792517594e-06,4.101229563389256e-06,6.88258332119899e-05,7.121329295941745e-05,-4.053447824221377e-06,4.1036422233949125e-06,2.637592240501861e-09,2.015037879761936e-09,21,21,-1.0,2024/01/Data_0120/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-292.hdf5,5.0194399173535535e-08,3.3192273926368926e-09,8.157090047616289e-06,3.3192273926368926e-09,0.0061534688081816,0.0004069208767139,diode-lowfield_-1.0V/data.csv
0.02,-4.030565436425461e-06,4.092849406276916e-06,7.224906619083832e-05,7.485926869021225e-05,-4.028582688432026e-06,4.096000506571028e-06,2.368541841136508e-09,2.664573500074356e-09,21,21,-1.0,2024/01/Data_0120/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-292.hdf5,6.741781813900196e-08,3.56510061436039e-09,8.124583195003055e-06,3.56510061436039e-09,0.0082980032970142,0.0004388192313982,diode-lowfield_-1.0V/data.csv
0.025,-4.000475928051096e-06,4.081134072946297e-06,7.176330474858055e-05,7.4615007088438e-05,-4.001397833026852e-06,4.08174928379481e-06,2.853328570297325e-09,2.633020843147565e-09,21,21,-1.0,2024/01/Data_0120/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-292.hdf5,8.035145076795815e-08,3.882561356955546e-09,8.083147116821662e-06,3.882561356955546e-09,0.0099406146648921,0.0004803516656746,diode-lowfield_-1.0V/data.csv
0.03,-3.960278628308638e-06,4.060966558500463e-06,7.128897336499009e-05,7.386081343749235e-05,-3.962428414963877e-06,4.060625285397258e-06,1.549384014995926e-09,1.6766663138642527e-09,21,21,-1.0,2024/01/Data_0120/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-292.hdf5,9.819687043338109e-08,2.2829368703431194e-09,8.023053700361135e-06,2.2829368703431194e-09,0.0122393385487325,0.0002845684377528,diode-lowfield_-1.0V/data.csv
0.035,-3.919794399696256e-06,4.031325942392166e-06,7.451850085394429e-05,7.686598390454123e-05,-3.917436707505959e-06,4.034709182103392e-06,2.5604568939254597e-09,2.777077015541582e-09,21,23,-1.0,2024/01/Data_0120/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-292.hdf5,1.1727247459743313e-07,3.777313364800405e-09,7.95214588960935e-06,3.777313364800405e-09,0.0147472740346309,0.0004750571913439,diode-lowfield_-1.0V/data.csv
0.04,-3.869120688211727e-06,4.000604035685016e-06,7.348378931780816e-05,7.598191980068714e-05,-3.865946543792941e-06,4.0008138591912425e-06,2.923068673744403e-09,2.1607808504761602e-09,21,23,-1.0,2024/01/Data_0120/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-292.hdf5,1.3486731539830148e-07,3.6350109154183196e-09,7.866760402984183e-06,3.6350109154183196e-09,0.0171439459815174,0.0004621400528098,diode-lowfield_-1.0V/data.csv
0.045,-3.8023987722610094e-06,3.962903769421235e-06,7.417901785663229e-05,7.705551997441323e-05,-3.8050447708736895e-06,3.964216497746847e-06,3.054968548339062e-09,2.264213831750435e-09,23,23,-1.0,2024/01/Data_0120/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-292.hdf5,1.591717268731574e-07,3.802564543466799e-09,7.769261268620536e-06,3.802564543466799e-09,0.0204873695670449,0.000489539784781,diode-lowfield_-1.0V/data.csv
0.05,-3.729593400002721e-06,3.920154995052447e-06,7.371898823066905e-05,7.622334755958732e-05,-3.732958205986468e-06,3.922807658402293e-06,2.686422953295789e-09,2.2628438204583016e-09,21,21,-1.0,2024/01/Data_0120/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-292.hdf5,1.898494524158247e-07,3.5124536210149152e-09,7.65576586438876e-06,3.5124536210149152e-09,0.0247982312650025,0.000458939512119,diode-lowfield_-1.0V/data.csv
-0.05,-1.998925825826381e-06,1.975207636762665e-06,0.0001230980324692,0.0001130825528609,-1.9996157040203e-06,1.9760765556227503e-06,1.8327126682408274e-09,1.3037876157128203e-09,17,19,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-2.3539148397549826e-08,2.2491549237917192e-09,3.97569225964305e-06,2.2491549237917192e-09,-0.0059207672174463,0.000565736530688,diode-lowfield_-4.5V/data.csv
-0.045,-2.019847492272244e-06,2.0045220026385235e-06,0.0001151147293637,0.0001034398978487,-2.019324509186384e-06,2.0047048603456126e-06,1.122835339740174e-09,1.474494559026641e-09,19,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-1.4619648840771205e-08,1.8533465420068102e-09,4.024029369531996e-06,1.8533465420068102e-09,-0.0036330870126008,0.0004605728744072,diode-lowfield_-4.5V/data.csv
-0.04,-2.042137854856253e-06,2.032419826440093e-06,0.0001055692063158,9.43838256402852e-05,-2.0427545164369287e-06,2.031902713983068e-06,8.238679675537264e-10,1.270716936332096e-09,19,23,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-1.0851802453861052e-08,1.51442396977938e-09,4.074657230419996e-06,1.51442396977938e-09,-0.0026632430263937,0.0003716703651204,diode-lowfield_-4.5V/data.csv
-0.035,-2.0667149953301314e-06,2.0594757691890218e-06,9.728442698094629e-05,8.722157788997314e-05,-2.066932599478302e-06,2.059648941929505e-06,1.0247288186119812e-09,1.354963313781896e-09,21,23,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-7.283657548797121e-09,1.698821571969441e-09,4.126581541407807e-06,1.698821571969441e-09,-0.0017650584329207,0.0004116783350096,diode-lowfield_-4.5V/data.csv
-0.03,-2.0857791019560413e-06,2.079124638796814e-06,9.26839648825102e-05,8.319514046942019e-05,-2.085611387736048e-06,2.0774147900308137e-06,9.129090950962759e-10,1.1680571361777176e-09,23,23,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-8.19659770523415e-09,1.4824845662890363e-09,4.1630261777668615e-06,1.4824845662890363e-09,-0.0019689037145644,0.0003561081233863,diode-lowfield_-4.5V/data.csv
-0.025,-2.1012338266293057e-06,2.091235135622584e-06,8.82950437569068e-05,7.901878738585231e-05,-2.100964786406932e-06,2.091270302002405e-06,1.0894364989693138e-09,8.966603600027731e-10,23,23,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-9.694484404526831e-09,1.4109825252237594e-09,4.192235088409337e-06,1.4109825252237594e-09,-0.0023124858697285,0.0003365713678124,diode-lowfield_-4.5V/data.csv
-0.02,-2.116402444364464e-06,2.10435256706822e-06,8.385632833417675e-05,7.512038371147144e-05,-2.116591330539232e-06,2.1043530414549e-06,7.166796064179461e-10,1.1051742458285955e-09,23,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-1.2238289084332238e-08,1.3172090843515264e-09,4.220944371994132e-06,1.3172090843515264e-09,-0.0028994196572532,0.0003120663303992,diode-lowfield_-4.5V/data.csv
-0.015,-2.13066024555014e-06,2.112771251314469e-06,8.259088169990427e-05,7.392957536148216e-05,-2.1303713160775574e-06,2.11287960816773e-06,9.242639107659647e-10,1.073675286514427e-09,23,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-1.7491707909827236e-08,1.4167012379525307e-09,4.243250924245288e-06,1.4167012379525307e-09,-0.0041222421728308,0.0003338744986123,diode-lowfield_-4.5V/data.csv
-0.01,-2.139249888413319e-06,2.1163778593535126e-06,7.824956666562675e-05,6.986017855986484e-05,-2.1390174020725827e-06,2.1168743588346154e-06,1.0410119907794327e-09,7.921539332068762e-10,23,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-2.2143043237967275e-08,1.3081337159639614e-09,4.255891760907198e-06,1.3081337159639614e-09,-0.0052029150368352,0.0003073742226394,diode-lowfield_-4.5V/data.csv
-0.005,-2.147175938933735e-06,2.120389236272689e-06,7.513660572005565e-05,6.719885921051589e-05,-2.147127752664654e-06,2.1204046444754184e-06,7.198071862815554e-10,9.624392008921035e-10,21,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-2.67231081892357e-08,1.201836761310121e-09,4.267532397140073e-06,1.201836761310121e-09,-0.0062619578956552,0.000281628869453,diode-lowfield_-4.5V/data.csv
0.0,-2.1475969390048844e-06,2.116263623136489e-06,7.548373693298307e-05,6.848367510768846e-05,-2.148066591935792e-06,2.116930998537488e-06,6.738238723381841e-10,7.263420438325916e-10,23,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-3.113559339830396e-08,9.90763026950306e-10,4.26499759047328e-06,9.90763026950306e-10,-0.007300260489678,0.0002323071482095,diode-lowfield_-4.5V/data.csv
0.005,-2.15152387970023e-06,2.1153556794541765e-06,7.232852639917755e-05,6.585292449375639e-05,-2.15167407296643e-06,2.1155848780723588e-06,7.61616917399725e-10,4.480564513800573e-10,21,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-3.608919489407117e-08,8.836373195450432e-10,4.267258951038789e-06,8.836373195450432e-10,-0.0084572310488178,0.0002070811568014,diode-lowfield_-4.5V/data.csv
0.01,-2.154776667670979e-06,2.1151812795709875e-06,7.611998032682221e-05,6.949728699769867e-05,-2.1547761171736144e-06,2.1146645563126107e-06,7.6736510046249e-10,6.713089557678589e-10,23,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-4.011156086100375e-08,1.0195611367161563e-09,4.269440673486225e-06,1.0195611367161563e-09,-0.0093950388185744,0.0002388149198866,diode-lowfield_-4.5V/data.csv
0.015,-2.150911326489543e-06,2.105694764443506e-06,6.75082855616385e-05,6.105494890480029e-05,-2.1507040509484085e-06,2.105900588627412e-06,5.54605325843697e-10,7.978692468814732e-10,21,19,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-4.480346232099631e-08,9.71690487024239e-10,4.25660463957582e-06,9.71690487024239e-10,-0.010525633953512,0.0002282909487982,diode-lowfield_-4.5V/data.csv
0.02,-2.1467818261098774e-06,2.097915612127298e-06,7.180009692849703e-05,6.540595894864948e-05,-2.1468176140407923e-06,2.0979005757961287e-06,1.0369805171566271e-09,4.1877239882589925e-10,21,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-4.891703824466361e-08,1.1183465093524563e-09,4.244718189836921e-06,1.1183465093524563e-09,-0.0115242134004997,0.0002634852820061,diode-lowfield_-4.5V/data.csv
0.025,-2.1460115918386724e-06,2.0919763688893904e-06,7.037522100045141e-05,6.355653980128196e-05,-2.14612934272192e-06,2.0925292803431976e-06,5.861506996141076e-10,9.252612859502184e-10,21,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-5.360006237872221e-08,1.095299543474916e-09,4.2386586230651175e-06,1.095299543474916e-09,-0.0126455247155436,0.0002584277743677,diode-lowfield_-4.5V/data.csv
0.03,-2.1317371524060108e-06,2.0763368128025748e-06,7.226817657568611e-05,6.53506971538786e-05,-2.132235068124228e-06,2.07740846768146e-06,8.00105933362736e-10,1.0067427545497486e-09,21,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-5.4826600442768073e-08,1.285962860443749e-09,4.209643535805687e-06,1.285962860443749e-09,-0.0130240482303152,0.000305506133985,diode-lowfield_-4.5V/data.csv
0.035,-2.1130433003683643e-06,2.05949470086084e-06,7.61747871854619e-05,6.925042097072555e-05,-2.1130556458166707e-06,2.058435845108616e-06,4.668605401111776e-10,1.1242166490988482e-09,23,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-5.461980070805486e-08,1.2173010465878782e-09,4.171491490925286e-06,1.2173010465878782e-09,-0.0130935903445747,0.0002918393560416,diode-lowfield_-4.5V/data.csv
0.04,-2.0904634546505017e-06,2.03850073704199e-06,7.208658410522159e-05,6.554975253907024e-05,-2.0906584200892714e-06,2.038024705981289e-06,5.540070369368469e-10,9.327631112936242e-10,21,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-5.263371410798257e-08,1.08488285946719e-09,4.12868312607056e-06,1.08488285946719e-09,-0.0127483055736651,0.0002627886374309,diode-lowfield_-4.5V/data.csv
0.045,-2.061232945353438e-06,2.0144691744428417e-06,7.601719113771461e-05,6.733474673493466e-05,-2.061181793187653e-06,2.01404282059248e-06,1.2640782155878794e-09,1.439482875717569e-09,21,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-4.713897259517306e-08,1.9157256287391366e-09,4.075224613780133e-06,1.9157256287391366e-09,-0.0115672084517195,0.0004701222554253,diode-lowfield_-4.5V/data.csv
0.05,-2.0268285039657187e-06,1.991150493605228e-06,7.570785565218051e-05,6.598890043581043e-05,-2.027180584190328e-06,1.9915044813011354e-06,7.051369464867618e-10,8.851034006031736e-10,21,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-3.567610288919259e-08,1.131647534818141e-09,4.018685065491464e-06,1.131647534818141e-09,-0.0088775562921175,0.000281607567808,diode-lowfield_-4.5V/data.csv
-0.05,-1.098470910084274e-06,1.0704039361454297e-06,0.0001444943810537,0.0001250275149115,-1.0981736431457014e-06,1.0703578424312356e-06,4.21965996111001e-10,5.483337699664307e-10,13,17,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-2.7815800714465844e-08,6.918997218958452e-10,2.1685314855769373e-06,6.918997218958452e-10,-0.0128270218345782,0.0003190899667119,diode-lowfield_-5.0V/data.csv
-0.045,-1.1187672895526511e-06,1.0948138720521849e-06,0.0001339639116853,0.0001147497168676,-1.1188245038966242e-06,1.0948075644418403e-06,3.9062250792476044e-10,4.4140097430409884e-10,15,19,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-2.4016939454783887e-08,5.894240950402666e-10,2.2136320683384643e-06,5.894240950402666e-10,-0.010849562489764,0.0002662857996554,diode-lowfield_-5.0V/data.csv
-0.04,-1.1370586594138118e-06,1.114992561081784e-06,0.0001269411308653,0.0001109432615922,-1.1361659084093465e-06,1.114081029082603e-06,1.0230760560085084e-09,9.617706803802558e-10,17,19,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-2.208487932674345e-08,1.4041678881163123e-09,2.250246937491949e-06,1.4041678881163123e-09,-0.0098144247899115,0.0006240361845968,diode-lowfield_-5.0V/data.csv
-0.035,-1.1583117099495932e-06,1.1374856964335804e-06,0.0001232381384616,0.0001072731372427,-1.155490856935396e-06,1.1360263293063137e-06,1.827206515291247e-09,1.8082108680239847e-09,17,18,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-1.9464527629082212e-08,2.57066337601072e-09,2.2915171862417096e-06,2.57066337601072e-09,-0.0084941661122802,0.0011218576616212,diode-lowfield_-5.0V/data.csv
-0.03,-1.1711796466151735e-06,1.155870146602682e-06,0.0001064489432936,9.17574047879668e-05,-1.171359150988506e-06,1.156083268117226e-06,4.6365835309320367e-10,4.5081859129926197e-10,21,23,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-1.5275882871279963e-08,6.466965831471145e-10,2.3274424191057323e-06,6.466965831471145e-10,-0.0065633773561407,0.0002778631629555,diode-lowfield_-5.0V/data.csv
-0.025,-1.1801116998725402e-06,1.1656568563081102e-06,9.465360313134188e-05,8.219108914805768e-05,-1.1804280558200786e-06,1.165702888616644e-06,4.6451615897640367e-10,6.626364170803523e-10,23,23,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-1.4725167203434621e-08,8.092356166106864e-10,2.3461309444367224e-06,8.092356166106864e-10,-0.0062763620412371,0.0003449302594848,diode-lowfield_-5.0V/data.csv
-0.02,-1.1869591892075166e-06,1.1731744420769018e-06,8.85905254525051e-05,7.636934479434401e-05,-1.1868451928074308e-06,1.1733015103503068e-06,3.0457165712313006e-10,3.1474715424565126e-10,23,23,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-1.3543682457124005e-08,4.3798363602818005e-10,2.3601467031577376e-06,4.3798363602818005e-10,-0.0057384917806182,0.0001855778061789,diode-lowfield_-5.0V/data.csv
-0.015,-1.1913110825792086e-06,1.178077474521443e-06,8.344167441778498e-05,6.997799581798004e-05,-1.1910813577558134e-06,1.1777991839507528e-06,6.063962100450736e-10,8.229380803351484e-10,23,21,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-1.3282173805060524e-08,1.022224753966919e-09,2.368880541706566e-06,1.022224753966919e-09,-0.0056069411568942,0.0004315290721022,diode-lowfield_-5.0V/data.csv
-0.01,-1.191398837351594e-06,1.1773214666808892e-06,8.177789164862683e-05,6.282715953033565e-05,-1.1914444408810278e-06,1.1771088984380543e-06,4.5265528936941315e-10,2.611743430463256e-10,23,19,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-1.433554244297344e-08,5.225981711217395e-10,2.3685533393190823e-06,5.225981711217395e-10,-0.0060524465313897,0.0002206442786384,diode-lowfield_-5.0V/data.csv
-0.005,-1.1977538567876772e-06,1.1831072207303225e-06,8.329203817055996e-05,6.617406098881423e-05,-1.1978308980448987e-06,1.1832823231059192e-06,3.992423923630275e-10,4.29984628677764e-10,23,21,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-1.4548574938979482e-08,5.867548625779832e-10,2.381113221150818e-06,5.867548625779832e-10,-0.0061099887270156,0.00024642499551,diode-lowfield_-5.0V/data.csv
0.0,-1.1979880740471011e-06,1.1831614812381347e-06,8.563392135625451e-05,6.909197995158569e-05,-1.1978161582052072e-06,1.1832938954697106e-06,4.917218780479393e-10,2.8808628606357527e-10,23,21,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-1.4522262735496602e-08,5.69898336169616e-10,2.381110053674918e-06,5.69898336169616e-10,-0.0060989464611614,0.0002393459027598,diode-lowfield_-5.0V/data.csv
0.005,-1.198170012198993e-06,1.1832991108345133e-06,8.345132306602409e-05,6.698512929098187e-05,-1.198403591487508e-06,1.1835910457794378e-06,7.520437712673139e-10,4.870696254626625e-10,23,21,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-1.4812545708070132e-08,8.959947845553023e-10,2.381994637266946e-06,8.959947845553023e-10,-0.0062185470430217,0.0003761604222676,diode-lowfield_-5.0V/data.csv
0.01,-1.2001200868872352e-06,1.185088845142508e-06,7.92660304134051e-05,6.312421769713696e-05,-1.1997712070256367e-06,1.1851491980564408e-06,4.3739528547088264e-10,4.2431330132179856e-10,23,21,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-1.4622008969195893e-08,6.09390198010075e-10,2.384920405082077e-06,6.09390198010075e-10,-0.0061310259822665,0.0002555228467726,diode-lowfield_-5.0V/data.csv
0.015,-1.196179652495822e-06,1.1812072664024342e-06,7.908618363598113e-05,6.238239844486843e-05,-1.1958102177404215e-06,1.1812049554967544e-06,4.93132084570363e-10,2.593395022867041e-10,23,19,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-1.4605262243667094e-08,5.571680449191491e-10,2.377015173237176e-06,5.571680449191491e-10,-0.0061443706410071,0.0002344026107013,diode-lowfield_-5.0V/data.csv
0.02,-1.192175208284714e-06,1.177598311665874e-06,7.982046687214605e-05,6.307303642566625e-05,-1.1920048044597172e-06,1.1777075932139966e-06,4.4169790810632656e-10,2.4711119018486806e-10,23,19,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-1.4297211245720617e-08,5.061234852682565e-10,2.369712397673714e-06,5.061234852682565e-10,-0.0060333107341447,0.0002135840186095,diode-lowfield_-5.0V/data.csv
0.025,-1.186041536926714e-06,1.1721353602251891e-06,7.648898661084423e-05,5.988158630999864e-05,-1.1859796038194787e-06,1.1719348878452478e-06,4.415522210333248e-10,1.28131206438799e-10,21,19,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-1.4044715974230922e-08,4.59767299797326e-10,2.3579144916647265e-06,4.59767299797326e-10,-0.0059564144602695,0.0001949924212108,diode-lowfield_-5.0V/data.csv
0.03,-1.1767070932080077e-06,1.163574533681716e-06,8.118758962497922e-05,6.396455753040185e-05,-1.176576218595429e-06,1.1637317615687226e-06,5.044139436572196e-10,3.3620491325479957e-10,23,21,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-1.2844457026706442e-08,6.061907045249839e-10,2.340307980164152e-06,6.061907045249839e-10,-0.0054883618462068,0.0002590256664795,diode-lowfield_-5.0V/data.csv
0.035,-1.1661012515666628e-06,1.1543767647791063e-06,8.23308730752239e-05,6.66260046236336e-05,-1.1654809264761517e-06,1.1545074622622311e-06,7.42162380874026e-10,3.6554471623778327e-10,23,21,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-1.097346421392057e-08,8.27301601082679e-10,2.319988388738383e-06,8.27301601082679e-10,-0.0047299651443031,0.0003566012914023,diode-lowfield_-5.0V/data.csv
0.04,-1.152085871407182e-06,1.143553814018886e-06,8.046614828914317e-05,6.642077620293842e-05,-1.1516816268156798e-06,1.143370795886409e-06,6.080781767849966e-10,3.836833140496369e-10,23,21,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-8.310830929270841e-09,7.19007617874997e-10,2.2950524227020885e-06,7.19007617874997e-10,-0.0036211943775497,0.0003132879776244,diode-lowfield_-5.0V/data.csv
0.045,-1.1347658402113174e-06,1.1310735894753884e-06,8.069932212961105e-05,6.589577066799682e-05,-1.134969759416354e-06,1.1311244995795724e-06,4.3147772988301615e-10,2.9913342328844806e-10,23,21,-5.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-304.hdf5,-3.845259836781551e-09,5.250274624372202e-10,2.2660942589959264e-06,5.250274624372202e-10,-0.0016968666777724,0.0002316886052833,diode-lowfield_-5.0V/data.csv
